topic_id,topic_name,field_name,field_id_scaled,domain_id,domain_name,domain_id_scaled
11880,Forest ecology and management,Environmental Science,17,3,Physical Sciences,2
11955,Urban and spatial planning,Environmental Science,17,3,Physical Sciences,2
12014,"Fish biology, ecology, and behavior",Environmental Science,17,3,Physical Sciences,2
12819,Environmental Philosophy and Ethics,Environmental Science,17,3,Physical Sciences,2
12870,Seedling growth and survival studies,Environmental Science,17,3,Physical Sciences,2
12965,Wildlife Conservation and Criminology Analyses,Environmental Science,17,3,Physical Sciences,2
13394,"Ecology, Conservation, and Geographical Studies",Environmental Science,17,3,Physical Sciences,2
13732,"Aerospace, Electronics, Mathematical Modeling",Environmental Science,17,3,Physical Sciences,2
10139,Heavy metals in environment,Environmental Science,17,3,Physical Sciences,2
10324,Microbial bioremediation and biosurfactants,Environmental Science,17,3,Physical Sciences,2
10419,Pharmaceutical and Antibiotic Environmental Impacts,Environmental Science,17,3,Physical Sciences,2
10564,Wastewater Treatment and Nitrogen Removal,Environmental Science,17,3,Physical Sciences,2
10753,Microplastics and Plastic Pollution,Environmental Science,17,3,Physical Sciences,2
11180,Pesticide and Herbicide Environmental Studies,Environmental Science,17,3,Physical Sciences,2
11336,Energy and Environment Impacts,Environmental Science,17,3,Physical Sciences,2
12316,Oil Spill Detection and Mitigation,Environmental Science,17,3,Physical Sciences,2
12682,Smart Materials for Construction,Environmental Science,17,3,Physical Sciences,2
13916,Environmental Policies and Emissions,Environmental Science,17,3,Physical Sciences,2
14120,Thallium and Germanium Studies,Environmental Science,17,3,Physical Sciences,2
11108,Municipal Solid Waste Management,Environmental Science,17,3,Physical Sciences,2
11624,Constructed Wetlands for Wastewater Treatment,Environmental Science,17,3,Physical Sciences,2
11781,Wastewater Treatment and Reuse,Environmental Science,17,3,Physical Sciences,2
11952,Landfill Environmental Impact Studies,Environmental Science,17,3,Physical Sciences,2
12017,Recycling and Waste Management Techniques,Environmental Science,17,3,Physical Sciences,2
12186,Phosphorus and nutrient management,Environmental Science,17,3,Physical Sciences,2
12524,Chemical Synthesis and Characterization,Environmental Science,17,3,Physical Sciences,2
14179,Waste Management and Recycling,Environmental Science,17,3,Physical Sciences,2
14249,Water Quality Monitoring and Analysis,Environmental Science,17,3,Physical Sciences,2
10016,Adsorption and biosorption for pollutant removal,Environmental Science,17,3,Physical Sciences,2
10197,Membrane Separation Technologies,Environmental Science,17,3,Physical Sciences,2
10210,Advanced oxidation water treatment,Environmental Science,17,3,Physical Sciences,2
10330,Hydrology and Watershed Management Studies,Environmental Science,17,3,Physical Sciences,2
11188,Coagulation and Flocculation Studies,Environmental Science,17,3,Physical Sciences,2
11331,Fecal contamination and water quality,Environmental Science,17,3,Physical Sciences,2
11401,Minerals Flotation and Separation Techniques,Environmental Science,17,3,Physical Sciences,2
11634,Water Quality and Pollution Assessment,Environmental Science,17,3,Physical Sciences,2
11969,Fluoride Effects and Removal,Environmental Science,17,3,Physical Sciences,2
12577,Geography and Environmental Studies,Environmental Science,17,3,Physical Sciences,2
12697,Water Quality Monitoring Technologies,Environmental Science,17,3,Physical Sciences,2
12724,Water-Energy-Food Nexus Studies,Environmental Science,17,3,Physical Sciences,2
12773,Water Quality and Resources Studies,Environmental Science,17,3,Physical Sciences,2
12780,Heavy Metal Pollution Remediation,Environmental Science,17,3,Physical Sciences,2
12911,Water Resources and Sustainability,Environmental Science,17,3,Physical Sciences,2
13375,Integrated Water Resources Management,Environmental Science,17,3,Physical Sciences,2
13663,"Sustainability, Environment, and Optimization Algorithms",Environmental Science,17,3,Physical Sciences,2
13793,Environmental and Analytical Chemistry Studies,Environmental Science,17,3,Physical Sciences,2
13804,Physical Activity and Education Research,Environmental Science,17,3,Physical Sciences,2
14069,Scientific Research Methodologies and Applications,Environmental Science,17,3,Physical Sciences,2
14157,Environmental and Agricultural Sciences,Environmental Science,17,3,Physical Sciences,2
14178,Environmental Science and Water Management,Environmental Science,17,3,Physical Sciences,2
14232,Water Resource Management and Quality,Environmental Science,17,3,Physical Sciences,2
14323,"Agriculture, Water, and Health",Environmental Science,17,3,Physical Sciences,2
13129,Material Properties and Applications,Materials Science,18,3,Physical Sciences,2
13917,Engineering and Material Science Research,Materials Science,18,3,Physical Sciences,2
14128,Metallurgical and Alloy Processes,Materials Science,18,3,Physical Sciences,2
10063,Nanoparticle-Based Drug Delivery,Materials Science,18,3,Physical Sciences,2
10488,Nanocomposite Films for Food Packaging,Materials Science,18,3,Physical Sciences,2
10530,Magnesium Alloys: Properties and Applications,Materials Science,18,3,Physical Sciences,2
10610,Advanced Cellulose Research Studies,Materials Science,18,3,Physical Sciences,2
10661,biodegradable polymer synthesis and properties,Materials Science,18,3,Physical Sciences,2
10729,Electrospun Nanofibers in Biomedical Applications,Materials Science,18,3,Physical Sciences,2
11278,Calcium Carbonate Crystallization and Inhibition,Materials Science,18,3,Physical Sciences,2
11419,Supramolecular Self-Assembly in Materials,Materials Science,18,3,Physical Sciences,2
11852,Clay minerals and soil interactions,Materials Science,18,3,Physical Sciences,2
11966,Silk-based biomaterials and applications,Materials Science,18,3,Physical Sciences,2
12012,Diatoms and Algae Research,Materials Science,18,3,Physical Sciences,2
12085,Collagen: Extraction and Characterization,Materials Science,18,3,Physical Sciences,2
13185,Phytochemistry and Bioactive Compounds,Materials Science,18,3,Physical Sciences,2
10132,Advanced ceramic materials synthesis,Materials Science,18,3,Physical Sciences,2
10544,Glass properties and applications,Materials Science,18,3,Physical Sciences,2
10131,Gold and Silver Nanoparticles Synthesis and Applications,Materials Science,18,3,Physical Sciences,2
10179,Supercapacitor Materials and Fabrication,Materials Science,18,3,Physical Sciences,2
10245,Metamaterials and Metasurfaces Applications,Materials Science,18,3,Physical Sciences,2
10306,Liquid Crystal Research Advancements,Materials Science,18,3,Physical Sciences,2
10607,Magnetic and transport properties of perovskites and related materials,Materials Science,18,3,Physical Sciences,2
10612,Magnetism in coordination complexes,Materials Science,18,3,Physical Sciences,2
10886,Multiferroics and related materials,Materials Science,18,3,Physical Sciences,2
10939,Crystal Structures and Properties,Materials Science,18,3,Physical Sciences,2
11025,Nonlinear Optical Materials Research,Materials Science,18,3,Physical Sciences,2
11222,Magnetic Properties and Applications,Materials Science,18,3,Physical Sciences,2
11224,Electromagnetic wave absorption materials,Materials Science,18,3,Physical Sciences,2
11661,Copper Interconnects and Reliability,Materials Science,18,3,Physical Sciences,2
11758,Organic and Molecular Conductors Research,Materials Science,18,3,Physical Sciences,2
11766,Iron-based superconductors research,Materials Science,18,3,Physical Sciences,2
11782,Magnetic Properties of Alloys,Materials Science,18,3,Physical Sciences,2
12200,Heusler alloys: electronic and magnetic properties,Materials Science,18,3,Physical Sciences,2
12529,Ga2O3 and related materials,Materials Science,18,3,Physical Sciences,2
10074,Carbon Nanotubes in Composites,Materials Science,18,3,Physical Sciences,2
10079,Nanoparticles: synthesis and applications,Materials Science,18,3,Physical Sciences,2
10083,Graphene research and applications,Materials Science,18,3,Physical Sciences,2
10090,ZnO doping and properties,Materials Science,18,3,Physical Sciences,2
10097,Luminescence Properties of Advanced Materials,Materials Science,18,3,Physical Sciences,2
10107,Ferroelectric and Piezoelectric Materials,Materials Science,18,3,Physical Sciences,2
10192,Catalytic Processes in Materials Science,Materials Science,18,3,Physical Sciences,2
10204,Microstructure and mechanical properties,Materials Science,18,3,Physical Sciences,2
10275,2D Materials and Applications,Materials Science,18,3,Physical Sciences,2
10310,Corrosion Behavior and Inhibition,Materials Science,18,3,Physical Sciences,2
10311,Advancements in Solid Oxide Fuel Cells,Materials Science,18,3,Physical Sciences,2
10321,Quantum Dots Synthesis And Properties,Materials Science,18,3,Physical Sciences,2
10440,Advanced Thermoelectric Materials and Devices,Materials Science,18,3,Physical Sciences,2
10474,Material Dynamics and Properties,Materials Science,18,3,Physical Sciences,2
10478,Diamond and Carbon-based Materials Research,Materials Science,18,3,Physical Sciences,2
10511,High voltage insulation and dielectric phenomena,Materials Science,18,3,Physical Sciences,2
10592,Fusion materials and technologies,Materials Science,18,3,Physical Sciences,2
10735,Mesoporous Materials and Catalysis,Materials Science,18,3,Physical Sciences,2
10811,Hydrogen Storage and Materials,Materials Science,18,3,Physical Sciences,2
10865,Shape Memory Alloy Transformations,Materials Science,18,3,Physical Sciences,2
10903,Porphyrin and Phthalocyanine Chemistry,Materials Science,18,3,Physical Sciences,2
10922,Magnetic Properties and Synthesis of Ferrites,Materials Science,18,3,Physical Sciences,2
11087,Solidification and crystal growth phenomena,Materials Science,18,3,Physical Sciences,2
11162,Enzyme Structure and Function,Materials Science,18,3,Physical Sciences,2
11169,Silicon Nanostructures and Photoluminescence,Materials Science,18,3,Physical Sciences,2
11240,Luminescence and Fluorescent Materials,Materials Science,18,3,Physical Sciences,2
11242,Nuclear Materials and Properties,Materials Science,18,3,Physical Sciences,2
11277,Thermal properties of materials,Materials Science,18,3,Physical Sciences,2
11279,Lanthanide and Transition Metal Complexes,Materials Science,18,3,Physical Sciences,2
11286,Polyoxometalates: Synthesis and Applications,Materials Science,18,3,Physical Sciences,2
11315,Phase-change materials and chalcogenides,Materials Science,18,3,Physical Sciences,2
11341,Boron and Carbon Nanomaterials Research,Materials Science,18,3,Physical Sciences,2
11342,Carbon and Quantum Dots Applications,Materials Science,18,3,Physical Sciences,2
11442,Titanium Alloys Microstructure and Properties,Materials Science,18,3,Physical Sciences,2
11471,Block Copolymer Self-Assembly,Materials Science,18,3,Physical Sciences,2
11646,Nonlocal and gradient elasticity in micro/nano structures,Materials Science,18,3,Physical Sciences,2
11699,High-Velocity Impact and Material Behavior,Materials Science,18,3,Physical Sciences,2
11708,Photochromic and Fluorescence Chemistry,Materials Science,18,3,Physical Sciences,2
11842,Ultrasound and Cavitation Phenomena,Materials Science,18,3,Physical Sciences,2
11878,Solid-state spectroscopy and crystallography,Materials Science,18,3,Physical Sciences,2
11881,Crystallization and Solubility Studies,Materials Science,18,3,Physical Sciences,2
11887,Quasicrystal Structures and Properties,Materials Science,18,3,Physical Sciences,2
11907,Copper-based nanomaterials and applications,Materials Science,18,3,Physical Sciences,2
11915,Pickering emulsions and particle stabilization,Materials Science,18,3,Physical Sciences,2
11940,Layered Double Hydroxides Synthesis and Applications,Materials Science,18,3,Physical Sciences,2
11948,Machine Learning in Materials Science,Materials Science,18,3,Physical Sciences,2
12038,Covalent Organic Framework Applications,Materials Science,18,3,Physical Sciences,2
12046,MXene and MAX Phase Materials,Materials Science,18,3,Physical Sciences,2
12149,Nanocluster Synthesis and Applications,Materials Science,18,3,Physical Sciences,2
12299,Radiation Shielding Materials Analysis,Materials Science,18,3,Physical Sciences,2
12302,Advanced Nanomaterials in Catalysis,Materials Science,18,3,Physical Sciences,2
12340,Anodic Oxide Films and Nanostructures,Materials Science,18,3,Physical Sciences,2
12358,Thermal and Kinetic Analysis,Materials Science,18,3,Physical Sciences,2
12420,Silicone and Siloxane Chemistry,Materials Science,18,3,Physical Sciences,2
12427,Metal Alloys Wear and Properties,Materials Science,18,3,Physical Sciences,2
12506,Nuclear materials and radiation effects,Materials Science,18,3,Physical Sciences,2
12588,Electronic and Structural Properties of Oxides,Materials Science,18,3,Physical Sciences,2
12613,X-ray Diffraction in Crystallography,Materials Science,18,3,Physical Sciences,2
12875,Thermal Expansion and Ionic Conductivity,Materials Science,18,3,Physical Sciences,2
12938,Material Selection and Properties,Materials Science,18,3,Physical Sciences,2
13039,Magnesium Oxide Properties and Applications,Materials Science,18,3,Physical Sciences,2
13104,Chemical and Physical Properties of Materials,Materials Science,18,3,Physical Sciences,2
13159,Structural mechanics and materials,Materials Science,18,3,Physical Sciences,2
13249,Dielectric properties of ceramics,Materials Science,18,3,Physical Sciences,2
13463,Nanoporous metals and alloys,Materials Science,18,3,Physical Sciences,2
13465,"Graphite, nuclear technology, radiation studies",Materials Science,18,3,Physical Sciences,2
13889,Advanced Materials and Semiconductor Technologies,Materials Science,18,3,Physical Sciences,2
14076,Material Properties and Failure Mechanisms,Materials Science,18,3,Physical Sciences,2
14184,Metallurgy and Material Science,Materials Science,18,3,Physical Sciences,2
10736,Hydrogen embrittlement and corrosion behaviors in metals,Materials Science,18,3,Physical Sciences,2
10389,Polymer crystallization and properties,Materials Science,18,3,Physical Sciences,2
10501,Polymer Nanocomposites and Properties,Materials Science,18,3,Physical Sciences,2
10513,Natural Fiber Reinforced Composites,Materials Science,18,3,Physical Sciences,2
10660,Conducting polymers and applications,Materials Science,18,3,Physical Sciences,2
10810,Polymer composites and self-healing,Materials Science,18,3,Physical Sciences,2
11128,Transition Metal Oxide Nanomaterials,Materials Science,18,3,Physical Sciences,2
11360,Flame retardant materials and properties,Materials Science,18,3,Physical Sciences,2
11595,Textile materials and evaluations,Materials Science,18,3,Physical Sciences,2
11686,Dendrimers and Hyperbranched Polymers,Materials Science,18,3,Physical Sciences,2
12084,Synthesis and properties of polymers,Materials Science,18,3,Physical Sciences,2
12416,Polymer Nanocomposite Synthesis and Irradiation,Materials Science,18,3,Physical Sciences,2
12628,Polymer Foaming and Composites,Materials Science,18,3,Physical Sciences,2
13171,Polymer Science and PVC,Materials Science,18,3,Physical Sciences,2
14303,Polymer Synthesis and Characterization,Materials Science,18,3,Physical Sciences,2
10313,Surface Modification and Superhydrophobicity,Materials Science,18,3,Physical Sciences,2
10859,Polymer Surface Interaction Studies,Materials Science,18,3,Physical Sciences,2
11723,Optical Coatings and Gratings,Materials Science,18,3,Physical Sciences,2
12039,Electron and X-Ray Spectroscopy Techniques,Materials Science,18,3,Physical Sciences,2
11166,Analytic Number Theory Research,Mathematics,19,3,Physical Sciences,2
11428,Advanced Mathematical Identities,Mathematics,19,3,Physical Sciences,2
11673,Advanced Topics in Algebra,Mathematics,19,3,Physical Sciences,2
11703,"Rings, Modules, and Algebras",Mathematics,19,3,Physical Sciences,2
12069,Commutative Algebra and Its Applications,Mathematics,19,3,Physical Sciences,2
10194,Nonlinear Partial Differential Equations,Mathematics,19,3,Physical Sciences,2
10229,Geometric Analysis and Curvature Flows,Mathematics,19,3,Physical Sciences,2
10541,Nonlinear Differential Equations Analysis,Mathematics,19,3,Physical Sciences,2
10884,Holomorphic and Operator Theory,Mathematics,19,3,Physical Sciences,2
10940,Navier-Stokes equation solutions,Mathematics,19,3,Physical Sciences,2
11012,Gas Dynamics and Kinetic Theory,Mathematics,19,3,Physical Sciences,2
11049,Advanced Harmonic Analysis Research,Mathematics,19,3,Physical Sciences,2
11191,Mathematical functions and polynomials,Mathematics,19,3,Physical Sciences,2
11210,Mathematical Analysis and Transform Methods,Mathematics,19,3,Physical Sciences,2
11564,Mathematical Inequalities and Applications,Mathematics,19,3,Physical Sciences,2
11830,Point processes and geometric inequalities,Mathematics,19,3,Physical Sciences,2
12037,Algebraic and Geometric Analysis,Mathematics,19,3,Physical Sciences,2
12508,Functional Equations Stability Results,Mathematics,19,3,Physical Sciences,2
12522,Mathematics Education and Pedagogy,Mathematics,19,3,Physical Sciences,2
12589,Differential Equations and Boundary Problems,Mathematics,19,3,Physical Sciences,2
12812,Meromorphic and Entire Functions,Mathematics,19,3,Physical Sciences,2
13487,Statistical and numerical algorithms,Mathematics,19,3,Physical Sciences,2
12303,Tensor decomposition and applications,Mathematics,19,3,Physical Sciences,2
10849,Finite Group Theory Research,Mathematics,19,3,Physical Sciences,2
10948,Advanced Combinatorial Mathematics,Mathematics,19,3,Physical Sciences,2
11329,Limits and Structures in Graph Theory,Mathematics,19,3,Physical Sciences,2
14082,"Modeling, Simulation, and Optimization",Mathematics,19,3,Physical Sciences,2
10061,Algebraic Geometry and Number Theory,Mathematics,19,3,Physical Sciences,2
10287,Algebraic structures and combinatorial models,Mathematics,19,3,Physical Sciences,2
10304,Geometric and Algebraic Topology,Mathematics,19,3,Physical Sciences,2
11151,Advanced Topology and Set Theory,Mathematics,19,3,Physical Sciences,2
11476,Graph theory and applications,Mathematics,19,3,Physical Sciences,2
11777,Fixed Point Theorems Analysis,Mathematics,19,3,Physical Sciences,2
11822,Analytic and geometric function theory,Mathematics,19,3,Physical Sciences,2
12351,Geometry and complex manifolds,Mathematics,19,3,Physical Sciences,2
12396,Advanced Differential Equations and Dynamical Systems,Mathematics,19,3,Physical Sciences,2
12417,Morphological variations and asymmetry,Mathematics,19,3,Physical Sciences,2
12504,Mathematics and Applications,Mathematics,19,3,Physical Sciences,2
10588,Mathematical Dynamics and Fractals,Mathematics,19,3,Physical Sciences,2
10896,Homotopy and Cohomology in Algebraic Topology,Mathematics,19,3,Physical Sciences,2
10899,Advanced Operator Algebra Research,Mathematics,19,3,Physical Sciences,2
11022,Spectral Theory in Mathematical Physics,Mathematics,19,3,Physical Sciences,2
11152,Stochastic processes and statistical mechanics,Mathematics,19,3,Physical Sciences,2
11205,Numerical methods in inverse problems,Mathematics,19,3,Physical Sciences,2
11545,Advanced Banach Space Theory,Mathematics,19,3,Physical Sciences,2
11654,Advanced Mathematical Physics Problems,Mathematics,19,3,Physical Sciences,2
11680,Advanced Algebra and Geometry,Mathematics,19,3,Physical Sciences,2
13234,advanced mathematical theories,Mathematics,19,3,Physical Sciences,2
13400,Mathematical and Theoretical Analysis,Mathematics,19,3,Physical Sciences,2
14500,Advanced Mathematical Theories,Mathematics,19,3,Physical Sciences,2
10288,Fractional Differential Equations Solutions,Mathematics,19,3,Physical Sciences,2
10410,COVID-19 epidemiological studies,Mathematics,19,3,Physical Sciences,2
11829,Mathematical Biology Tumor Growth,Mathematics,19,3,Physical Sciences,2
13771,Advanced Research in Science and Engineering,Mathematics,19,3,Physical Sciences,2
13806,Mathematical and Computational Methods,Mathematics,19,3,Physical Sciences,2
14079,Mathematics Education and Programs,Mathematics,19,3,Physical Sciences,2
10963,Advanced Optimization Algorithms Research,Mathematics,19,3,Physical Sciences,2
11416,Numerical methods for differential equations,Mathematics,19,3,Physical Sciences,2
12404,Mathematical Approximation and Integration,Mathematics,19,3,Physical Sciences,2
12661,Iterative Methods for Nonlinear Equations,Mathematics,19,3,Physical Sciences,2
12727,Differential Equations and Numerical Methods,Mathematics,19,3,Physical Sciences,2
10136,Statistical Methods and Inference,Mathematics,19,3,Physical Sciences,2
10243,Statistical Methods and Bayesian Inference,Mathematics,19,3,Physical Sciences,2
10845,Advanced Causal Inference Techniques,Mathematics,19,3,Physical Sciences,2
10968,Statistical Distribution Estimation and Applications,Mathematics,19,3,Physical Sciences,2
11235,Statistical Methods in Clinical Trials,Mathematics,19,3,Physical Sciences,2
11345,Cognitive and developmental aspects of mathematical skills,Mathematics,19,3,Physical Sciences,2
11716,Random Matrices and Applications,Mathematics,19,3,Physical Sciences,2
11871,Advanced Statistical Methods and Models,Mathematics,19,3,Physical Sciences,2
11875,Statistics Education and Methodologies,Mathematics,19,3,Physical Sciences,2
12056,Markov Chains and Monte Carlo Methods,Mathematics,19,3,Physical Sciences,2
12062,Approximation Theory and Sequence Spaces,Mathematics,19,3,Physical Sciences,2
12135,Fuzzy Systems and Optimization,Mathematics,19,3,Physical Sciences,2
13030,Survey Sampling and Estimation Techniques,Mathematics,19,3,Physical Sciences,2
13141,Statistical Methods and Applications,Mathematics,19,3,Physical Sciences,2
13500,Probability and Statistical Research,Mathematics,19,3,Physical Sciences,2
13546,Census and Population Estimation,Mathematics,19,3,Physical Sciences,2
13680,"Education, Psychology, and Complexity Research",Mathematics,19,3,Physical Sciences,2
13720,Benford’s Law and Fraud Detection,Mathematics,19,3,Physical Sciences,2
13797,Probabilistic Statistics in Medicine,Mathematics,19,3,Physical Sciences,2
14374,Statistical Methods in Epidemiology,Mathematics,19,3,Physical Sciences,2
12170,History and Theory of Mathematics,Mathematics,19,3,Physical Sciences,2
11996,Random lasers and scattering media,Physics and Astronomy,20,3,Physical Sciences,2
10026,"Galaxies: Formation, Evolution, Phenomena",Physics and Astronomy,20,3,Physical Sciences,2
10039,"Stellar, planetary, and galactic studies",Physics and Astronomy,20,3,Physical Sciences,2
10095,Cosmology and Gravitation Theories,Physics and Astronomy,20,3,Physical Sciences,2
10159,Ionosphere and magnetosphere dynamics,Physics and Astronomy,20,3,Physical Sciences,2
10251,Solar and Space Plasma Dynamics,Physics and Astronomy,20,3,Physical Sciences,2
10325,Astro and Planetary Science,Physics and Astronomy,20,3,Physical Sciences,2
10406,Planetary Science and Exploration,Physics and Astronomy,20,3,Physical Sciences,2
10463,Pulsars and Gravitational Waves Research,Physics and Astronomy,20,3,Physical Sciences,2
10477,Astrophysics and Star Formation Studies,Physics and Astronomy,20,3,Physical Sciences,2
10744,Astrophysical Phenomena and Observations,Physics and Astronomy,20,3,Physical Sciences,2
10787,Lightning and Electromagnetic Phenomena,Physics and Astronomy,20,3,Physical Sciences,2
11323,Gamma-ray bursts and supernovae,Physics and Astronomy,20,3,Physical Sciences,2
11445,Origins and Evolution of Life,Physics and Astronomy,20,3,Physical Sciences,2
11803,Superconducting and THz Device Technology,Physics and Astronomy,20,3,Physical Sciences,2
11960,Relativity and Gravitational Theory,Physics and Astronomy,20,3,Physical Sciences,2
12450,Radio Astronomy Observations and Technology,Physics and Astronomy,20,3,Physical Sciences,2
12717,Space exploration and regulation,Physics and Astronomy,20,3,Physical Sciences,2
12788,Space Science and Extraterrestrial Life,Physics and Astronomy,20,3,Physical Sciences,2
12836,History and Developments in Astronomy,Physics and Astronomy,20,3,Physical Sciences,2
13080,Advanced Differential Geometry Research,Physics and Astronomy,20,3,Physical Sciences,2
13175,Historical Astronomy and Related Studies,Physics and Astronomy,20,3,Physical Sciences,2
10037,Physics of Superconductivity and Magnetism,Physics and Astronomy,20,3,Physical Sciences,2
10099,GaN-based semiconductor devices and materials,Physics and Astronomy,20,3,Physical Sciences,2
10591,Theoretical and Computational Physics,Physics and Astronomy,20,3,Physical Sciences,2
10681,Rare-earth and actinide compounds,Physics and Astronomy,20,3,Physical Sciences,2
11486,Micro and Nano Robotics,Physics and Astronomy,20,3,Physical Sciences,2
11682,Advanced Condensed Matter Physics,Physics and Astronomy,20,3,Physical Sciences,2
12491,Superconductivity in MgB2 and Alloys,Physics and Astronomy,20,3,Physical Sciences,2
12762,Crystallography and Radiation Phenomena,Physics and Astronomy,20,3,Physical Sciences,2
12153,Advanced Optical Sensing Technologies,Physics and Astronomy,20,3,Physical Sciences,2
12917,Astronomy and Astrophysical Research,Physics and Astronomy,20,3,Physical Sciences,2
10025,Black Holes and Theoretical Physics,Physics and Astronomy,20,3,Physical Sciences,2
10048,Particle physics theoretical and experimental studies,Physics and Astronomy,20,3,Physical Sciences,2
10093,Nuclear physics research studies,Physics and Astronomy,20,3,Physical Sciences,2
10224,Quantum Chromodynamics and Particle Interactions,Physics and Astronomy,20,3,Physical Sciences,2
10346,Magnetic confinement fusion research,Physics and Astronomy,20,3,Physical Sciences,2
10384,Laser-Plasma Interactions and Diagnostics,Physics and Astronomy,20,3,Physical Sciences,2
10527,High-Energy Particle Collisions Research,Physics and Astronomy,20,3,Physical Sciences,2
10818,Astrophysics and Cosmic Phenomena,Physics and Astronomy,20,3,Physical Sciences,2
10921,Neutrino Physics Research,Physics and Astronomy,20,3,Physical Sciences,2
11044,Particle Detector Development and Performance,Physics and Astronomy,20,3,Physical Sciences,2
11090,Dark Matter and Cosmic Phenomena,Physics and Astronomy,20,3,Physical Sciences,2
12603,NMR spectroscopy and applications,Physics and Astronomy,20,3,Physical Sciences,2
13458,Astronomical and nuclear sciences,Physics and Astronomy,20,3,Physical Sciences,2
10002,Advanced Chemical Physics Studies,Physics and Astronomy,20,3,Physical Sciences,2
10022,Semiconductor Quantum Structures and Devices,Physics and Astronomy,20,3,Physical Sciences,2
10049,Magnetic properties of thin films,Physics and Astronomy,20,3,Physical Sciences,2
10382,Quantum and electron transport phenomena,Physics and Astronomy,20,3,Physical Sciences,2
10425,Cold Atom Physics and Bose-Einstein Condensates,Physics and Astronomy,20,3,Physical Sciences,2
10490,Orbital Angular Momentum in Optics,Physics and Astronomy,20,3,Physical Sciences,2
10523,Atomic and Molecular Physics,Physics and Astronomy,20,3,Physical Sciences,2
10566,Laser-Matter Interactions and Applications,Physics and Astronomy,20,3,Physical Sciences,2
10622,Quantum Mechanics and Applications,Physics and Astronomy,20,3,Physical Sciences,2
10657,Topological Materials and Phenomena,Physics and Astronomy,20,3,Physical Sciences,2
10666,Photonic Crystals and Applications,Physics and Astronomy,20,3,Physical Sciences,2
10739,Electromagnetic Scattering and Analysis,Physics and Astronomy,20,3,Physical Sciences,2
10923,Force Microscopy Techniques and Applications,Physics and Astronomy,20,3,Physical Sciences,2
10988,Advanced Fiber Laser Technologies,Physics and Astronomy,20,3,Physical Sciences,2
11050,Photorefractive and Nonlinear Optics,Physics and Astronomy,20,3,Physical Sciences,2
11175,Gyrotron and Vacuum Electronics Research,Physics and Astronomy,20,3,Physical Sciences,2
11177,Spectroscopy and Quantum Chemical Studies,Physics and Astronomy,20,3,Physical Sciences,2
11262,Quantum Mechanics and Non-Hermitian Physics,Physics and Astronomy,20,3,Physical Sciences,2
11414,Quantum optics and atomic interactions,Physics and Astronomy,20,3,Physical Sciences,2
11449,Mechanical and Optical Resonators,Physics and Astronomy,20,3,Physical Sciences,2
11484,Adaptive optics and wavefront sensing,Physics and Astronomy,20,3,Physical Sciences,2
11603,Dust and Plasma Wave Phenomena,Physics and Astronomy,20,3,Physical Sciences,2
11666,Color Science and Applications,Physics and Astronomy,20,3,Physical Sciences,2
11683,Quantum and Classical Electrodynamics,Physics and Astronomy,20,3,Physical Sciences,2
11804,Quantum many-body systems,Physics and Astronomy,20,3,Physical Sciences,2
11853,Semiconductor materials and interfaces,Physics and Astronomy,20,3,Physical Sciences,2
11897,Digital Holography and Microscopy,Physics and Astronomy,20,3,Physical Sciences,2
11965,"Quantum, superfluid, helium dynamics",Physics and Astronomy,20,3,Physical Sciences,2
11993,Atomic and Subatomic Physics Research,Physics and Astronomy,20,3,Physical Sciences,2
12004,Advanced Frequency and Time Standards,Physics and Astronomy,20,3,Physical Sciences,2
12077,Vacuum and Plasma Arcs,Physics and Astronomy,20,3,Physical Sciences,2
12220,Quantum Electrodynamics and Casimir Effect,Physics and Astronomy,20,3,Physical Sciences,2
12612,Strong Light-Matter Interactions,Physics and Astronomy,20,3,Physical Sciences,2
13493,Optical and Acousto-Optic Technologies,Physics and Astronomy,20,3,Physical Sciences,2
13531,Surface and Thin Film Phenomena,Physics and Astronomy,20,3,Physical Sciences,2
14311,Electrical and Electromagnetic Research,Physics and Astronomy,20,3,Physical Sciences,2
14363,Optical properties and cooling technologies in crystalline materials,Physics and Astronomy,20,3,Physical Sciences,2
10358,Advanced Radiotherapy Techniques,Physics and Astronomy,20,3,Physical Sciences,2
11183,Advanced X-ray Imaging Techniques,Physics and Astronomy,20,3,Physical Sciences,2
11216,Radiation Detection and Scintillator Technologies,Physics and Astronomy,20,3,Physical Sciences,2
11733,X-ray Spectroscopy and Fluorescence Analysis,Physics and Astronomy,20,3,Physical Sciences,2
11949,Nuclear Physics and Applications,Physics and Astronomy,20,3,Physical Sciences,2
13414,Radioactive Decay and Measurement Techniques,Physics and Astronomy,20,3,Physical Sciences,2
10064,Complex Network Analysis Techniques,Physics and Astronomy,20,3,Physical Sciences,2
10244,Chaos control and synchronization,Physics and Astronomy,20,3,Physical Sciences,2
10248,Nonlinear Waves and Solitons,Physics and Astronomy,20,3,Physical Sciences,2
11206,Model Reduction and Neural Networks,Physics and Astronomy,20,3,Physical Sciences,2
11261,Quantum chaos and dynamical systems,Physics and Astronomy,20,3,Physical Sciences,2
11415,Noncommutative and Quantum Gravity Theories,Physics and Astronomy,20,3,Physical Sciences,2
11513,stochastic dynamics and bifurcation,Physics and Astronomy,20,3,Physical Sciences,2
11520,Advanced Thermodynamics and Statistical Mechanics,Physics and Astronomy,20,3,Physical Sciences,2
